	Lumberjack Read Data List          Thu   20-MAY-21 22:46:47

	Engineering units
	X = TIME  Lumberjack format

	T1 = 20-MAY-2021 13:00:18.000	T2 = 20-MAY-2021 13:15:18.000

	 Trace 1				 Trace 2
       13500 points			        13500 points
    N:ISRCNT08 cnt    NML3  		     N;ISRCNT10 cnt    NML3  

       Time    	    Y1  	        Time    	    Y2
Thu May 20 13:01:46.876	225789828   	Thu May 20 13:01:46.876	2033721867  
Thu May 20 13:01:46.942	225789828   	Thu May 20 13:01:46.942	2033721867  
Thu May 20 13:01:47.009	225789828   	Thu May 20 13:01:47.009	2033721867  
Thu May 20 13:01:47.076	225789828   	Thu May 20 13:01:47.076	2033721867  
Thu May 20 13:01:47.142	225789828   	Thu May 20 13:01:47.142	2033721867  
Thu May 20 13:01:47.209	225789828   	Thu May 20 13:01:47.209	2033721867  
Thu May 20 13:01:47.276	225789828   	Thu May 20 13:01:47.276	2033721867  
Thu May 20 13:01:47.342	225789828   	Thu May 20 13:01:47.342	2033721867  
Thu May 20 13:01:47.409	225789828   	Thu May 20 13:01:47.409	2033721867  
Thu May 20 13:01:47.476	225789828   	Thu May 20 13:01:47.476	2033721867  
Thu May 20 13:01:47.542	225789828   	Thu May 20 13:01:47.542	2033721867  
Thu May 20 13:01:47.609	225789828   	Thu May 20 13:01:47.609	2033721867  
Thu May 20 13:01:47.676	225789828   	Thu May 20 13:01:47.676	2033721867  
Thu May 20 13:01:47.742	225789828   	Thu May 20 13:01:47.742	2033721867  
Thu May 20 13:01:47.809	225789828   	Thu May 20 13:01:47.809	2033721867  
Thu May 20 13:01:47.876	225789828   	Thu May 20 13:01:47.876	2033721867  
Thu May 20 13:01:47.942	225789828   	Thu May 20 13:01:47.942	2033721867  
Thu May 20 13:01:48.009	225789828   	Thu May 20 13:01:48.009	2033721867  
Thu May 20 13:01:48.076	225789828   	Thu May 20 13:01:48.076	2033721867  
Thu May 20 13:01:48.142	225789828   	Thu May 20 13:01:48.142	2033721867  
Thu May 20 13:01:48.209	225789828   	Thu May 20 13:01:48.209	2033721867  
Thu May 20 13:01:48.276	225789828   	Thu May 20 13:01:48.276	2033721867  
Thu May 20 13:01:48.342	225789828   	Thu May 20 13:01:48.342	2033721867  
Thu May 20 13:01:48.409	225789828   	Thu May 20 13:01:48.409	2033721867  
Thu May 20 13:01:48.476	225789828   	Thu May 20 13:01:48.476	2033721867  
Thu May 20 13:01:48.543	225789828   	Thu May 20 13:01:48.543	2033721867  
Thu May 20 13:01:48.609	225789828   	Thu May 20 13:01:48.609	2033721867  
Thu May 20 13:01:48.676	225789828   	Thu May 20 13:01:48.676	2033721867  
Thu May 20 13:01:48.743	225789828   	Thu May 20 13:01:48.743	2033721867  
Thu May 20 13:01:48.809	225789828   	Thu May 20 13:01:48.809	2033721867  
Thu May 20 13:01:48.876	225789828   	Thu May 20 13:01:48.876	2033721867  
Thu May 20 13:01:48.942	225789828   	Thu May 20 13:01:48.942	2033721867  
Thu May 20 13:01:49.009	225789828   	Thu May 20 13:01:49.009	2033721867  
Thu May 20 13:01:49.076	225789828   	Thu May 20 13:01:49.076	2033721867  
Thu May 20 13:01:49.142	225789828   	Thu May 20 13:01:49.142	2033721867  
Thu May 20 13:01:49.209	225789828   	Thu May 20 13:01:49.209	2033721867  
Thu May 20 13:01:49.276	225789828   	Thu May 20 13:01:49.276	2033721867  
Thu May 20 13:01:49.342	225789828   	Thu May 20 13:01:49.342	2033721867  
Thu May 20 13:01:49.409	225789828   	Thu May 20 13:01:49.409	2033721867  
Thu May 20 13:01:49.476	225789828   	Thu May 20 13:01:49.476	2033721867  
Thu May 20 13:01:49.543	225789828   	Thu May 20 13:01:49.543	2033721867  
Thu May 20 13:01:49.609	225789828   	Thu May 20 13:01:49.609	2033721867  
Thu May 20 13:01:49.676	225789828   	Thu May 20 13:01:49.676	2033721867  
Thu May 20 13:01:49.742	225789828   	Thu May 20 13:01:49.742	2033721867  
Thu May 20 13:01:49.809	225789828   	Thu May 20 13:01:49.809	2033721867  
Thu May 20 13:01:49.876	225789828   	Thu May 20 13:01:49.876	2033721867  
Thu May 20 13:01:49.943	225789828   	Thu May 20 13:01:49.943	2033721867  
Thu May 20 13:01:50.009	225789828   	Thu May 20 13:01:50.009	2033721867  
Thu May 20 13:01:50.076	225789828   	Thu May 20 13:01:50.076	2033721867  
Thu May 20 13:01:50.143	225789828   	Thu May 20 13:01:50.143	2033721867  
Thu May 20 13:01:50.209	225789828   	Thu May 20 13:01:50.209	2033721867  
Thu May 20 13:01:50.276	225789828   	Thu May 20 13:01:50.276	2033721867  
Thu May 20 13:01:50.342	225789828   	Thu May 20 13:01:50.342	2033721867  
Thu May 20 13:01:50.409	225789828   	Thu May 20 13:01:50.409	2033721867  
Thu May 20 13:01:50.476	225789828   	Thu May 20 13:01:50.476	2033721867  
Thu May 20 13:01:50.543	225789828   	Thu May 20 13:01:50.543	2033721867  
Thu May 20 13:01:50.609	225789828   	Thu May 20 13:01:50.609	2033721867  
Thu May 20 13:01:50.676	225789828   	Thu May 20 13:01:50.676	2033721867  
Thu May 20 13:01:50.743	225789828   	Thu May 20 13:01:50.743	2033721867  
Thu May 20 13:01:50.809	225789828   	Thu May 20 13:01:50.809	2033721867  
Thu May 20 13:01:50.876	225789828   	Thu May 20 13:01:50.876	2033721867  
Thu May 20 13:01:50.943	225789828   	Thu May 20 13:01:50.943	2033721867  
Thu May 20 13:01:51.009	225789828   	Thu May 20 13:01:51.009	2033721867  
Thu May 20 13:01:51.076	225789828   	Thu May 20 13:01:51.076	2033721867  
Thu May 20 13:01:51.143	225789828   	Thu May 20 13:01:51.143	2033721867  
Thu May 20 13:01:51.209	225789828   	Thu May 20 13:01:51.209	2033721867  
Thu May 20 13:01:51.276	225789828   	Thu May 20 13:01:51.276	2033721867  
Thu May 20 13:01:51.343	225789828   	Thu May 20 13:01:51.343	2033721867  
Thu May 20 13:01:51.409	225789828   	Thu May 20 13:01:51.409	2033721867  
Thu May 20 13:01:51.476	225789828   	Thu May 20 13:01:51.476	2033721867  
Thu May 20 13:01:51.543	225789828   	Thu May 20 13:01:51.543	2033721867  
Thu May 20 13:01:51.609	225789828   	Thu May 20 13:01:51.609	2033721867  
Thu May 20 13:01:51.676	225789828   	Thu May 20 13:01:51.676	2033721867  
Thu May 20 13:01:51.743	225789828   	Thu May 20 13:01:51.743	2033721867  
Thu May 20 13:01:51.809	225789828   	Thu May 20 13:01:51.809	2033721867  
Thu May 20 13:01:51.876	225789828   	Thu May 20 13:01:51.876	2033721867  
Thu May 20 13:01:51.943	225789828   	Thu May 20 13:01:51.943	2033721867  
Thu May 20 13:01:52.009	225789828   	Thu May 20 13:01:52.009	2033721867  
Thu May 20 13:01:52.076	225789828   	Thu May 20 13:01:52.076	2033721867  
Thu May 20 13:01:52.143	225789828   	Thu May 20 13:01:52.143	2033721867  
Thu May 20 13:01:52.209	225789828   	Thu May 20 13:01:52.209	2033721867  
Thu May 20 13:01:52.276	225789828   	Thu May 20 13:01:52.276	2033721867  
Thu May 20 13:01:52.343	225789828   	Thu May 20 13:01:52.343	2033721867  
Thu May 20 13:01:52.409	225789828   	Thu May 20 13:01:52.409	2033721867  
Thu May 20 13:01:52.476	225789828   	Thu May 20 13:01:52.476	2033721867  
Thu May 20 13:01:52.543	225789828   	Thu May 20 13:01:52.543	2033721867  
Thu May 20 13:01:52.609	225789828   	Thu May 20 13:01:52.609	2033721867  
Thu May 20 13:01:52.676	225789828   	Thu May 20 13:01:52.676	2033721867  
Thu May 20 13:01:52.742	225789828   	Thu May 20 13:01:52.742	2033721867  
Thu May 20 13:01:52.809	225789828   	Thu May 20 13:01:52.809	2033721867  
Thu May 20 13:01:52.876	225789828   	Thu May 20 13:01:52.876	2033721867  
Thu May 20 13:01:52.943	225789828   	Thu May 20 13:01:52.943	2033721867  
Thu May 20 13:01:53.010	225789828   	Thu May 20 13:01:53.010	2033721867  
Thu May 20 13:01:53.076	225789828   	Thu May 20 13:01:53.076	2033721867  
Thu May 20 13:01:53.143	225789828   	Thu May 20 13:01:53.143	2033721867  
Thu May 20 13:01:53.209	225789828   	Thu May 20 13:01:53.209	2033721867  
Thu May 20 13:01:53.276	225789828   	Thu May 20 13:01:53.276	2033721867  
Thu May 20 13:01:53.343	225789828   	Thu May 20 13:01:53.343	2033721867  
Thu May 20 13:01:53.409	225789828   	Thu May 20 13:01:53.409	2033721867  
Thu May 20 13:01:53.476	225789828   	Thu May 20 13:01:53.476	2033721867  
Thu May 20 13:01:53.543	225789828   	Thu May 20 13:01:53.543	2033721867  
Thu May 20 13:01:53.610	225789828   	Thu May 20 13:01:53.610	2033721867  
Thu May 20 13:01:53.676	225789828   	Thu May 20 13:01:53.676	2033721867  
Thu May 20 13:01:53.743	225789828   	Thu May 20 13:01:53.743	2033721867  
Thu May 20 13:01:53.809	225789828   	Thu May 20 13:01:53.809	2033721867  
Thu May 20 13:01:53.876	225789828   	Thu May 20 13:01:53.876	2033721867  
Thu May 20 13:01:53.943	225789828   	Thu May 20 13:01:53.943	2033721867  
Thu May 20 13:01:54.009	225789828   	Thu May 20 13:01:54.009	2033721867  
Thu May 20 13:01:54.076	225789828   	Thu May 20 13:01:54.076	2033721867  
Thu May 20 13:01:54.143	225789828   	Thu May 20 13:01:54.143	2033721867  
Thu May 20 13:01:54.209	225789828   	Thu May 20 13:01:54.209	2033721867  
Thu May 20 13:01:54.276	225789828   	Thu May 20 13:01:54.276	2033721867  
Thu May 20 13:01:54.343	225789828   	Thu May 20 13:01:54.343	2033721867  
Thu May 20 13:01:54.409	225789828   	Thu May 20 13:01:54.409	2033721867  
Thu May 20 13:01:54.476	225789828   	Thu May 20 13:01:54.476	2033721867  
Thu May 20 13:01:54.543	225789828   	Thu May 20 13:01:54.543	2033721867  
Thu May 20 13:01:54.609	225789828   	Thu May 20 13:01:54.609	2033721867  
Thu May 20 13:01:54.676	225789828   	Thu May 20 13:01:54.676	2033721867  
Thu May 20 13:01:54.743	225789828   	Thu May 20 13:01:54.743	2033721867  
Thu May 20 13:01:54.809	225789828   	Thu May 20 13:01:54.809	2033721867  
Thu May 20 13:01:54.876	225789828   	Thu May 20 13:01:54.876	2033721867  
Thu May 20 13:01:54.943	225789828   	Thu May 20 13:01:54.943	2033721867  
Thu May 20 13:01:55.009	225789828   	Thu May 20 13:01:55.009	2033721867  
Thu May 20 13:01:55.076	225789828   	Thu May 20 13:01:55.076	2033721867  
Thu May 20 13:01:55.143	225789828   	Thu May 20 13:01:55.143	2033721867  
Thu May 20 13:01:55.209	225789828   	Thu May 20 13:01:55.209	2033721867  
Thu May 20 13:01:55.276	225789828   	Thu May 20 13:01:55.276	2033721867  
Thu May 20 13:01:55.343	225789828   	Thu May 20 13:01:55.343	2033721867  
Thu May 20 13:01:55.409	225789828   	Thu May 20 13:01:55.409	2033721867  
Thu May 20 13:01:55.476	225789828   	Thu May 20 13:01:55.476	2033721867  
Thu May 20 13:01:55.543	225789828   	Thu May 20 13:01:55.543	2033721867  
Thu May 20 13:01:55.609	225789828   	Thu May 20 13:01:55.609	2033721867  
Thu May 20 13:01:55.676	225789828   	Thu May 20 13:01:55.676	2033721867  
Thu May 20 13:01:55.743	225789828   	Thu May 20 13:01:55.743	2033721867  
Thu May 20 13:01:55.809	225789828   	Thu May 20 13:01:55.809	2033721867  
Thu May 20 13:01:55.876	225789828   	Thu May 20 13:01:55.876	2033721867  
Thu May 20 13:01:55.943	225789828   	Thu May 20 13:01:55.943	2033721867  
Thu May 20 13:01:56.009	225789828   	Thu May 20 13:01:56.009	2033721867  
Thu May 20 13:01:56.076	225789828   	Thu May 20 13:01:56.076	2033721867  
Thu May 20 13:01:56.143	225789828   	Thu May 20 13:01:56.143	2033721867  
Thu May 20 13:01:56.209	225789828   	Thu May 20 13:01:56.209	2033721867  
Thu May 20 13:01:56.276	225789828   	Thu May 20 13:01:56.276	2033721867  
Thu May 20 13:01:56.343	225789828   	Thu May 20 13:01:56.343	2033721867  
Thu May 20 13:01:56.409	225789828   	Thu May 20 13:01:56.409	2033721867  
Thu May 20 13:01:56.476	225789828   	Thu May 20 13:01:56.476	2033721867  
Thu May 20 13:01:56.543	225789828   	Thu May 20 13:01:56.543	2033721867  
Thu May 20 13:01:56.609	225789828   	Thu May 20 13:01:56.609	2033721867  
Thu May 20 13:01:56.676	225789828   	Thu May 20 13:01:56.676	2033721867  
Thu May 20 13:01:56.743	225789828   	Thu May 20 13:01:56.743	2033721867  
Thu May 20 13:01:56.809	225789828   	Thu May 20 13:01:56.809	2033721867  
Thu May 20 13:01:56.876	225789828   	Thu May 20 13:01:56.876	2033721867  
Thu May 20 13:01:56.943	225789828   	Thu May 20 13:01:56.943	2033721867  
Thu May 20 13:01:57.009	225789828   	Thu May 20 13:01:57.009	2033721867  
Thu May 20 13:01:57.076	225789828   	Thu May 20 13:01:57.076	2033721867  
Thu May 20 13:01:57.143	225789828   	Thu May 20 13:01:57.143	2033721867  
Thu May 20 13:01:57.210	225789828   	Thu May 20 13:01:57.210	2033721867  
Thu May 20 13:01:57.276	225789828   	Thu May 20 13:01:57.276	2033721867  
Thu May 20 13:01:57.343	225789828   	Thu May 20 13:01:57.343	2033721867  
Thu May 20 13:01:57.409	225789828   	Thu May 20 13:01:57.409	2033721867  
Thu May 20 13:01:57.476	225789828   	Thu May 20 13:01:57.476	2033721867  
Thu May 20 13:01:57.543	225789828   	Thu May 20 13:01:57.543	2033721867  
Thu May 20 13:01:57.609	225789828   	Thu May 20 13:01:57.609	2033721867  
Thu May 20 13:01:57.676	225789828   	Thu May 20 13:01:57.676	2033721867  
Thu May 20 13:01:57.743	225789828   	Thu May 20 13:01:57.743	2033721867  
Thu May 20 13:01:57.809	225789828   	Thu May 20 13:01:57.809	2033721867  
Thu May 20 13:01:57.876	225789828   	Thu May 20 13:01:57.876	2033721867  
Thu May 20 13:01:57.943	225789828   	Thu May 20 13:01:57.943	2033721867  
Thu May 20 13:01:58.009	225789828   	Thu May 20 13:01:58.009	2033721867  
Thu May 20 13:01:58.076	225789828   	Thu May 20 13:01:58.076	2033721867  
Thu May 20 13:01:58.143	225789828   	Thu May 20 13:01:58.143	2033721867  
Thu May 20 13:01:58.210	225789828   	Thu May 20 13:01:58.210	2033721867  
Thu May 20 13:01:58.276	225789828   	Thu May 20 13:01:58.276	2033721867  
Thu May 20 13:01:58.343	225789828   	Thu May 20 13:01:58.343	2033721867  
Thu May 20 13:01:58.410	225789828   	Thu May 20 13:01:58.410	2033721867  
Thu May 20 13:01:58.476	225789828   	Thu May 20 13:01:58.476	2033721867  
Thu May 20 13:01:58.543	225789828   	Thu May 20 13:01:58.543	2033721867  
Thu May 20 13:01:58.610	225789828   	Thu May 20 13:01:58.610	2033721867  
Thu May 20 13:01:58.676	225789828   	Thu May 20 13:01:58.676	2033721867  
Thu May 20 13:01:58.743	225789828   	Thu May 20 13:01:58.743	2033721867  
Thu May 20 13:01:58.809	225789828   	Thu May 20 13:01:58.809	2033721867  
Thu May 20 13:01:58.876	225789828   	Thu May 20 13:01:58.876	2033721867  
Thu May 20 13:01:58.943	225789828   	Thu May 20 13:01:58.943	2033721867  
Thu May 20 13:01:59.010	225789828   	Thu May 20 13:01:59.010	2033721867  
Thu May 20 13:01:59.076	225789828   	Thu May 20 13:01:59.076	2033721867  
Thu May 20 13:01:59.143	225789828   	Thu May 20 13:01:59.143	2033721867  
Thu May 20 13:01:59.209	225789828   	Thu May 20 13:01:59.209	2033721867  
Thu May 20 13:01:59.276	225789828   	Thu May 20 13:01:59.276	2033721867  
Thu May 20 13:01:59.343	225789828   	Thu May 20 13:01:59.343	2033721867  
Thu May 20 13:01:59.410	225789828   	Thu May 20 13:01:59.410	2033721867  
Thu May 20 13:01:59.476	225789828   	Thu May 20 13:01:59.476	2033721867  
Thu May 20 13:01:59.543	225789828   	Thu May 20 13:01:59.543	2033721867  
Thu May 20 13:01:59.609	225789828   	Thu May 20 13:01:59.609	2033721867  
Thu May 20 13:01:59.676	225789828   	Thu May 20 13:01:59.676	2033721867  
Thu May 20 13:01:59.743	225789828   	Thu May 20 13:01:59.743	2033721867  
Thu May 20 13:01:59.810	225789828   	Thu May 20 13:01:59.810	2033721867  
Thu May 20 13:01:59.876	225789828   	Thu May 20 13:01:59.876	2033721867  
Thu May 20 13:01:59.943	225789828   	Thu May 20 13:01:59.943	2033721867  
Thu May 20 13:02:00.010	225789828   	Thu May 20 13:02:00.010	2033721867  
Thu May 20 13:02:00.076	225789828   	Thu May 20 13:02:00.076	2033721867  
Thu May 20 13:02:00.143	225789828   	Thu May 20 13:02:00.143	2033721867  
Thu May 20 13:02:00.210	225789828   	Thu May 20 13:02:00.210	2033721867  
Thu May 20 13:02:00.276	225789828   	Thu May 20 13:02:00.276	2033721867  
Thu May 20 13:02:00.343	225789828   	Thu May 20 13:02:00.343	2033721867  
Thu May 20 13:02:00.410	225789828   	Thu May 20 13:02:00.410	2033721867  
Thu May 20 13:02:00.476	225789828   	Thu May 20 13:02:00.476	2033721867  
Thu May 20 13:02:00.543	225789828   	Thu May 20 13:02:00.543	2033721867  
Thu May 20 13:02:00.609	225789828   	Thu May 20 13:02:00.609	2033721867  
Thu May 20 13:02:00.676	225789828   	Thu May 20 13:02:00.676	2033721867  
Thu May 20 13:02:00.743	225789828   	Thu May 20 13:02:00.743	2033721867  
Thu May 20 13:02:00.810	225789828   	Thu May 20 13:02:00.810	2033721867  
Thu May 20 13:02:00.876	225789828   	Thu May 20 13:02:00.876	2033721867  
Thu May 20 13:02:00.943	225789828   	Thu May 20 13:02:00.943	2033721867  
Thu May 20 13:02:01.010	225789828   	Thu May 20 13:02:01.010	2033721867  
Thu May 20 13:02:01.076	225789850   	Thu May 20 13:02:01.076	2033721867  
Thu May 20 13:02:01.143	225789907   	Thu May 20 13:02:01.143	2033721867  
Thu May 20 13:02:01.210	225789974   	Thu May 20 13:02:01.210	2033721867  
Thu May 20 13:02:01.276	225790040   	Thu May 20 13:02:01.276	2033721867  
Thu May 20 13:02:01.343	225790088   	Thu May 20 13:02:01.343	2033721867  
Thu May 20 13:02:01.410	225790127   	Thu May 20 13:02:01.410	2033721867  
Thu May 20 13:02:01.476	225790160   	Thu May 20 13:02:01.476	2033721867  
Thu May 20 13:02:01.543	225790203   	Thu May 20 13:02:01.543	2033721867  
Thu May 20 13:02:01.610	225790235   	Thu May 20 13:02:01.610	2033721867  
Thu May 20 13:02:01.676	225790268   	Thu May 20 13:02:01.676	2033721867  
Thu May 20 13:02:01.743	225790301   	Thu May 20 13:02:01.743	2033721867  
Thu May 20 13:02:01.809	225790333   	Thu May 20 13:02:01.809	2033721867  
Thu May 20 13:02:01.876	225790360   	Thu May 20 13:02:01.876	2033721867  
Thu May 20 13:02:01.943	225790386   	Thu May 20 13:02:01.943	2033721867  
Thu May 20 13:02:02.010	225790414   	Thu May 20 13:02:02.010	2033721867  
Thu May 20 13:02:02.076	225790435   	Thu May 20 13:02:02.076	2033721867  
Thu May 20 13:02:02.143	225790451   	Thu May 20 13:02:02.143	2033721867  
Thu May 20 13:02:02.210	225790467   	Thu May 20 13:02:02.210	2033721867  
Thu May 20 13:02:02.276	225790486   	Thu May 20 13:02:02.276	2033721867  
Thu May 20 13:02:02.343	225790504   	Thu May 20 13:02:02.343	2033721867  
Thu May 20 13:02:02.410	225790523   	Thu May 20 13:02:02.410	2033721867  
Thu May 20 13:02:02.476	225790534   	Thu May 20 13:02:02.476	2033721867  
Thu May 20 13:02:02.543	225790549   	Thu May 20 13:02:02.543	2033721867  
Thu May 20 13:02:02.610	225790557   	Thu May 20 13:02:02.610	2033721867  
Thu May 20 13:02:02.676	225790572   	Thu May 20 13:02:02.676	2033721867  
Thu May 20 13:02:02.743	225790584   	Thu May 20 13:02:02.743	2033721867  
Thu May 20 13:02:02.810	225790594   	Thu May 20 13:02:02.810	2033721867  
Thu May 20 13:02:02.876	225790605   	Thu May 20 13:02:02.876	2033721867  
Thu May 20 13:02:02.943	225790618   	Thu May 20 13:02:02.943	2033721867  
Thu May 20 13:02:03.010	225790623   	Thu May 20 13:02:03.010	2033721867  
Thu May 20 13:02:03.076	225790636   	Thu May 20 13:02:03.076	2033721867  
Thu May 20 13:02:03.143	225790649   	Thu May 20 13:02:03.143	2033721867  
Thu May 20 13:02:03.210	225790655   	Thu May 20 13:02:03.210	2033721867  
Thu May 20 13:02:03.276	225790661   	Thu May 20 13:02:03.276	2033721867  
Thu May 20 13:02:03.343	225790671   	Thu May 20 13:02:03.343	2033721867  
Thu May 20 13:02:03.410	225790678   	Thu May 20 13:02:03.410	2033721867  
Thu May 20 13:02:03.476	225790683   	Thu May 20 13:02:03.476	2033721867  
Thu May 20 13:02:03.543	225790687   	Thu May 20 13:02:03.543	2033721867  
Thu May 20 13:02:03.609	225790693   	Thu May 20 13:02:03.609	2033721867  
Thu May 20 13:02:03.676	225790697   	Thu May 20 13:02:03.676	2033721867  
Thu May 20 13:02:03.743	225790703   	Thu May 20 13:02:03.743	2033721867  
Thu May 20 13:02:03.810	225790709   	Thu May 20 13:02:03.810	2033721867  
Thu May 20 13:02:03.876	225790716   	Thu May 20 13:02:03.876	2033721867  
Thu May 20 13:02:03.943	225790721   	Thu May 20 13:02:03.943	2033721867  
Thu May 20 13:02:04.010	225790727   	Thu May 20 13:02:04.010	2033721867  
Thu May 20 13:02:04.076	225790732   	Thu May 20 13:02:04.076	2033721867  
Thu May 20 13:02:04.143	225790733   	Thu May 20 13:02:04.143	2033721867  
Thu May 20 13:02:04.210	225790737   	Thu May 20 13:02:04.210	2033721867  
Thu May 20 13:02:04.276	225790740   	Thu May 20 13:02:04.276	2033721867  
Thu May 20 13:02:04.343	225790743   	Thu May 20 13:02:04.343	2033721867  
Thu May 20 13:02:04.410	225790749   	Thu May 20 13:02:04.410	2033721867  
Thu May 20 13:02:04.476	225790753   	Thu May 20 13:02:04.476	2033721867  
Thu May 20 13:02:04.543	225790759   	Thu May 20 13:02:04.543	2033721867  
Thu May 20 13:02:04.610	225790761   	Thu May 20 13:02:04.610	2033721867  
Thu May 20 13:02:04.676	225790765   	Thu May 20 13:02:04.676	2033721867  
Thu May 20 13:02:04.743	225790771   	Thu May 20 13:02:04.743	2033721867  
Thu May 20 13:02:04.810	225790772   	Thu May 20 13:02:04.810	2033721867  
Thu May 20 13:02:04.876	225790772   	Thu May 20 13:02:04.876	2033721867  
Thu May 20 13:02:04.943	225790774   	Thu May 20 13:02:04.943	2033721867  
Thu May 20 13:02:05.010	225790776   	Thu May 20 13:02:05.010	2033721867  
